time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-12 00:00:00+00:00,21,15,6,6
2026-01-13 00:00:00+00:00,125,17,40,7
2026-01-14 00:00:00+00:00,77,19,18,18
2026-01-15 00:00:00+00:00,69,15,7,7
2026-01-16 00:00:00+00:00,88,16,19,8
2026-01-17 00:00:00+00:00,98,12,32,4
2026-01-18 00:00:00+00:00,3,3,5,5
2026-01-19 00:00:00+00:00,104,18,7,5
2026-01-20 00:00:00+00:00,69,13,7,5
2026-01-21 00:00:00+00:00,833,20,29,5
2026-01-22 00:00:00+00:00,1691,20,51,4
2026-01-23 00:00:00+00:00,1120,11,8,6
2026-01-24 00:00:00+00:00,361,63,10,8
2026-01-25 00:00:00+00:00,17,6,13,4
