time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-07 00:00:00+00:00,156,64,38,9
2023-06-08 00:00:00+00:00,162,80,39,11
2023-06-09 00:00:00+00:00,175,73,12,8
2023-06-10 00:00:00+00:00,193,107,7,6
2023-06-11 00:00:00+00:00,208,98,7,4
2023-06-12 00:00:00+00:00,197,89,13,6
2023-06-13 00:00:00+00:00,139,57,36,6
2023-06-14 00:00:00+00:00,172,77,50,4
2023-06-15 00:00:00+00:00,138,77,23,9
2023-06-16 00:00:00+00:00,136,58,9,6
2023-06-17 00:00:00+00:00,61,39,76,3
2023-06-18 00:00:00+00:00,59,42,2,2
2023-06-19 00:00:00+00:00,189,89,11,5
2023-06-20 00:00:00+00:00,163,74,7,5
