time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-14 00:00:00+00:00,11,10,3.0,2.0
2025-03-15 00:00:00+00:00,62,26,20.0,9.0
2025-03-16 00:00:00+00:00,82,26,9.0,5.0
2025-03-17 00:00:00+00:00,161,22,15.0,3.0
2025-03-18 00:00:00+00:00,13,12,4.0,3.0
2025-03-19 00:00:00+00:00,5,4,17.0,4.0
2025-03-20 00:00:00+00:00,14,13,6.0,5.0
2025-03-21 00:00:00+00:00,129,30,13.0,7.0
2025-03-22 00:00:00+00:00,4,4,6.0,4.0
2025-03-23 00:00:00+00:00,224,149,,
2025-03-24 00:00:00+00:00,271,69,29.0,11.0
2025-03-25 00:00:00+00:00,113,38,28.0,7.0
2025-03-26 00:00:00+00:00,110,28,45.0,6.0
2025-03-27 00:00:00+00:00,102,25,14.0,9.0
