time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-17 00:00:00+00:00,638,163,2,2
2023-03-18 00:00:00+00:00,675,168,15,4
2023-03-19 00:00:00+00:00,477,145,5,3
2023-03-20 00:00:00+00:00,423,154,14,8
2023-03-21 00:00:00+00:00,636,194,9,6
2023-03-22 00:00:00+00:00,603,180,8,7
2023-03-23 00:00:00+00:00,602,178,49,7
2023-03-24 00:00:00+00:00,648,168,6,3
2023-03-25 00:00:00+00:00,598,167,25,2
2023-03-26 00:00:00+00:00,591,160,8,6
2023-03-27 00:00:00+00:00,407,157,24,10
2023-03-28 00:00:00+00:00,230,104,18,8
2023-03-29 00:00:00+00:00,145,79,6,5
2023-03-30 00:00:00+00:00,183,93,5,3
