time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-08 00:00:00+00:00,579,155,17,5
2023-07-09 00:00:00+00:00,598,175,14,4
2023-07-10 00:00:00+00:00,741,208,578,35
2023-07-11 00:00:00+00:00,588,147,163,35
2023-07-12 00:00:00+00:00,458,149,46,12
2023-07-13 00:00:00+00:00,388,158,12,5
2023-07-14 00:00:00+00:00,194,76,15,9
2023-07-15 00:00:00+00:00,12,3,15,8
2023-07-16 00:00:00+00:00,2,2,11,5
2023-07-17 00:00:00+00:00,13,8,81,5
2023-07-18 00:00:00+00:00,200,99,90,10
2023-07-19 00:00:00+00:00,279,105,20,13
2023-07-20 00:00:00+00:00,260,108,20,11
2023-07-21 00:00:00+00:00,235,88,8,5
