time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-03 00:00:00+00:00,7,5,14,13
2025-10-04 00:00:00+00:00,4,3,6,5
2025-10-05 00:00:00+00:00,5,5,8,6
2025-10-06 00:00:00+00:00,80,12,10,7
2025-10-07 00:00:00+00:00,409,26,80,8
2025-10-08 00:00:00+00:00,312,21,83,9
2025-10-09 00:00:00+00:00,54,14,5,5
2025-10-10 00:00:00+00:00,13,12,2,2
2025-10-11 00:00:00+00:00,221,28,32,7
2025-10-12 00:00:00+00:00,9,7,19,6
2025-10-13 00:00:00+00:00,172,21,23,7
2025-10-14 00:00:00+00:00,10,6,8,7
2025-10-15 00:00:00+00:00,274,24,42,7
2025-10-16 00:00:00+00:00,8,6,18,10
