time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-18 00:00:00+00:00,210,100,14,8
2023-02-19 00:00:00+00:00,153,99,10,8
2023-02-20 00:00:00+00:00,257,115,24,8
2023-02-21 00:00:00+00:00,254,121,19,7
2023-02-22 00:00:00+00:00,262,120,21,11
2023-02-23 00:00:00+00:00,220,102,44,16
2023-02-24 00:00:00+00:00,257,107,15,9
2023-02-25 00:00:00+00:00,210,101,9,4
2023-02-26 00:00:00+00:00,149,90,5,4
2023-02-27 00:00:00+00:00,222,110,11,3
2023-02-28 00:00:00+00:00,272,118,14,6
2023-03-01 00:00:00+00:00,261,114,7,6
2023-03-02 00:00:00+00:00,261,123,24,7
2023-03-03 00:00:00+00:00,234,115,8,6
