time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-28 00:00:00+00:00,227,98,77,10
2022-06-29 00:00:00+00:00,367,101,198,8
2022-06-30 00:00:00+00:00,315,84,138,11
2022-07-01 00:00:00+00:00,306,92,122,7
2022-07-02 00:00:00+00:00,269,80,72,13
2022-07-03 00:00:00+00:00,167,71,81,6
2022-07-04 00:00:00+00:00,340,99,37,10
2022-07-05 00:00:00+00:00,329,97,62,11
2022-07-06 00:00:00+00:00,174,68,32,5
2022-07-07 00:00:00+00:00,81,23,35,9
2022-07-08 00:00:00+00:00,27,6,61,6
2022-07-09 00:00:00+00:00,48,17,53,3
2022-07-10 00:00:00+00:00,20,16,20,4
2022-07-11 00:00:00+00:00,100,49,105,12
