time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-28 00:00:00+00:00,28.0,3.0,6,4
2024-09-29 00:00:00+00:00,,,12,6
2024-09-30 00:00:00+00:00,2.0,1.0,10,4
2024-10-01 00:00:00+00:00,2.0,1.0,12,5
2024-10-02 00:00:00+00:00,2.0,1.0,4,4
2024-10-03 00:00:00+00:00,4.0,3.0,7,5
2024-10-04 00:00:00+00:00,3.0,2.0,21,9
2024-10-05 00:00:00+00:00,,,9,5
2024-10-06 00:00:00+00:00,807.0,22.0,371,1
2024-10-07 00:00:00+00:00,217.0,12.0,79,4
2024-10-08 00:00:00+00:00,4.0,3.0,30,7
2024-10-09 00:00:00+00:00,2.0,1.0,1,1
2024-10-10 00:00:00+00:00,2.0,1.0,10,5
2024-10-11 00:00:00+00:00,2.0,1.0,16,5
