time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-27 00:00:00+00:00,45,12,11,6
2024-06-28 00:00:00+00:00,43,7,48,10
2024-06-29 00:00:00+00:00,39,5,16,9
2024-06-30 00:00:00+00:00,20,3,2,2
2024-07-01 00:00:00+00:00,47,8,42,5
2024-07-02 00:00:00+00:00,55,11,16,6
2024-07-03 00:00:00+00:00,47,8,45,9
2024-07-04 00:00:00+00:00,38,6,101,12
2024-07-05 00:00:00+00:00,7,4,28,7
2024-07-06 00:00:00+00:00,1,1,14,6
2024-07-07 00:00:00+00:00,1,1,4,2
2024-07-08 00:00:00+00:00,41,8,29,2
2024-07-09 00:00:00+00:00,40,7,20,7
2024-07-10 00:00:00+00:00,123,10,132,10
