time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-23 00:00:00+00:00,59,7,34,5
2024-08-24 00:00:00+00:00,308,19,275,6
2024-08-25 00:00:00+00:00,42,7,83,7
2024-08-26 00:00:00+00:00,4,3,24,6
2024-08-27 00:00:00+00:00,5,3,15,3
2024-08-28 00:00:00+00:00,3,2,9,1
2024-08-29 00:00:00+00:00,4,3,14,5
2024-08-30 00:00:00+00:00,205,14,139,8
2024-08-31 00:00:00+00:00,2,2,57,6
2024-09-01 00:00:00+00:00,2,2,68,4
2024-09-02 00:00:00+00:00,150,10,26,7
2024-09-03 00:00:00+00:00,10,9,5,3
2024-09-04 00:00:00+00:00,10,8,12,9
2024-09-05 00:00:00+00:00,3,2,38,9
