time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-06 00:00:00+00:00,34,8,126,10
2022-05-07 00:00:00+00:00,42,10,121,15
2022-05-08 00:00:00+00:00,1,1,23,10
2022-05-09 00:00:00+00:00,29,6,88,14
2022-05-10 00:00:00+00:00,36,8,39,12
2022-05-11 00:00:00+00:00,32,8,80,11
2022-05-12 00:00:00+00:00,76,15,131,11
2022-05-13 00:00:00+00:00,36,8,52,18
2022-05-14 00:00:00+00:00,9,5,57,21
2022-05-15 00:00:00+00:00,6,3,48,12
2022-05-16 00:00:00+00:00,32,8,52,14
2022-05-17 00:00:00+00:00,35,9,93,9
2022-05-18 00:00:00+00:00,41,9,68,13
2022-05-19 00:00:00+00:00,38,10,53,13
