time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-31 00:00:00+00:00,,,4.0,2.0
2022-11-01 00:00:00+00:00,,,2.0,2.0
2022-11-02 00:00:00+00:00,1.0,1.0,3.0,2.0
2022-11-03 00:00:00+00:00,64.0,42.0,2.0,2.0
2022-11-04 00:00:00+00:00,115.0,61.0,1.0,1.0
2022-11-05 00:00:00+00:00,77.0,44.0,,
2022-11-06 00:00:00+00:00,17.0,16.0,3.0,3.0
2022-11-07 00:00:00+00:00,1.0,1.0,2.0,2.0
2022-11-08 00:00:00+00:00,22.0,14.0,29.0,6.0
2022-11-09 00:00:00+00:00,6.0,6.0,30.0,6.0
2022-11-10 00:00:00+00:00,176.0,74.0,22.0,6.0
2022-11-11 00:00:00+00:00,258.0,87.0,4.0,3.0
2022-11-12 00:00:00+00:00,215.0,84.0,35.0,5.0
